0	2793.172032	2096.962565	1655.275506	2250.918035	2118.340152	1514.527319	685.1233466	2586.126254	2735.581291	589.8966011	2971.077246	365.262919	2002.76434	1022.782479	1432.644059	635.6492744	2103.71576	2630.069581	2439.551803	2938.500468	1326.701926	854.2798136	406.9754292	2415.122564	2869.240492	350.4069063	3096.38515	1783.054963	2740.500867	1831.607491	560.5086975	2057.087747	360.0055555	2459.639201	1681.049672	2535.001775	521.0700529	1182.688886	2093.771716	659.7575312	1005.337754	1499.881662	1796.080455	2035.266076	874.9822855	2858.447306	2949.661845	979.6815809	93.34880824	2608.809882	662.7005357	2078.845834	1301.393484	2691.002044	3156.412679	1882.639105	1578.646572	1948.045431	1979.203122	1258.342163	2361.19059	1298.258834	1708.926271	1797.811169	607.6454558	1661.376839	2010.535501	1059.745252	974.4834529	1456.782757	1791.1005	1040.535439	1260.057142	1695.991156	1452.149097	1459.535885	1761.213502	438.0011416	1525.01541	371.5171598	2311.228678	2109.902367	709.9309826	1917.97732	1655.450392	2872.216043	403.3174928	779.6370951	653.6941181	1296.856584	2777.777889	1723.094019	509.3456587	3179.242992	1638.841054	778.8074216	970.7862793	1877.164084	2718.803045
2793.172032	0	992.5049118	1157.307651	725.4033361	1114.03456	3132.021871	2870.723951	955.5903934	1100.638451	3275.013893	1787.501608	2456.245305	2058.966003	1921.131437	1673.668127	3405.507304	1322.882459	195.2741662	1196.735978	1395.186367	3844.074921	3234.61837	2397.80754	1224.224244	836.9091946	2459.281399	1721.738947	3936.838452	206.5260274	2444.402586	3337.747744	2143.406634	2818.255134	402.8510891	3583.40648	260.2306669	2910.06323	1641.220582	1096.449725	2150.592941	3446.95953	1371.872079	1012.474691	2301.691986	2682.325111	1560.451537	202.2992832	3745.602488	2861.610735	188.0983785	2785.061938	780.5651799	1629.96227	773.0523915	1397.005727	2662.645301	3860.389229	1223.202763	821.1120508	2926.305691	436.285457	1718.211279	1345.495076	2064.311265	2892.245667	3475.204311	2078.937469	2158.121869	3695.247218	1344.456024	2764.9783	1766.90011	3087.831925	3469.764834	2534.154889	1479.639483	2365.012685	2381.634943	2425.981451	2770.87802	1593.105144	1065.225798	2151.632868	1364.658565	1834.865118	826.6589381	2390.047071	3471.419882	3408.602353	1626.075337	387.8659562	1070.078969	3301.70032	1305.712066	1784.838928	3564.875454	3750.814845	2415.041408	101.9803903
2096.962565	992.5049118	0	571.6861027	267.7386786	155.5409914	2156.375895	2003.547354	505.9693667	688.04433	2479.992339	1205.842444	1823.190884	1085.259877	1096.864622	748.1824644	2647.731482	370.7937432	798.3144744	479.1294188	971.5189139	2960.089526	2359.576657	1691.288562	478.2352977	772.2959277	1746.560334	1243.296023	2982.653349	1083.251125	1453.611365	2657.250082	1175.238699	2024.430784	930.4219473	2613.920427	780.385802	2080.079325	933.3129164	120.8139065	1441.372957	2567.608226	609.5842846	513.4715182	1326.857943	1777.101573	1000.250469	1052.416743	2970.013468	2144.742875	879.7937258	1921.349526	339.6998675	800.3505482	594.8310685	1141.133209	1671.804414	2927.356657	232.0452542	516.2567191	1968.376234	653.701002	838.6894539	412.1468185	1073.437935	2042.129526	2501.730001	1105.910033	1250.091197	2890.946212	746.7502929	1772.474259	1083.070635	2135.802425	2493.297014	1552.103412	638.9780904	1372.863067	1757.421122	1438.923209	1974.848095	720.1180459	95.35197953	1391.486256	372.3613836	845.2455265	775.2657609	1719.104709	2665.168287	2639.219582	803.196738	775.5784938	668.6441505	2580.638099	1131.824191	797.8195285	2870.167417	2990.409002	1426.248576	980.152029
1655.275506	1157.307651	571.6861027	0	622.7912973	682.0689115	2091.344544	1723.130001	1064.917837	1255.85031	2118.413793	1754.451766	1339.589489	1343.857879	775.6526284	642.6523166	2254.5769	822.8687623	982.4260786	1042.353107	1543.004861	2696.23163	2086.882124	1252.390514	1035.854237	1287.612519	1312.877755	1807.09712	2840.372511	1144.162576	1589.415301	2210.192978	1440.583562	1661.103549	886.0530458	2518.087568	897.1493744	1754.116587	484.3841451	642.2935466	1001.19978	2299.421014	251.8293073	144.8378404	1557.728153	1556.754637	1560.354447	1299.779212	2592.362822	1717.817511	981.5100611	1637.12217	427.8329113	507.0069033	1104.630708	1709.868416	1793.093695	2741.022072	585.3289673	337.4403651	1852.82487	721.0686514	623.3498215	453.4423888	1243.778115	1739.740785	2421.075794	1364.313747	1052.545961	2538.504481	202.3388247	1848.26405	616.2929498	2001.093951	2423.684179	1538.083223	394.1674771	1492.885796	1267.909303	1461.001369	1613.623252	1182.83769	637.9318145	994.6702971	686.9119303	953.7321427	1287.680861	1256.230871	2314.367516	2255.492186	499.2995093	1125.947157	178.1010949	2159.652287	1693.629534	893.5664497	2433.293242	2600.500144	1582.731816	1095.29585
2250.918035	725.4033361	267.7386786	622.7912973	0	401.9266102	2414.697704	2218.61263	504.457134	707.0452602	2671.203848	1328.700117	1951.765611	1348.248123	1286.223931	978.3583188	2826.885565	619.8870865	530.835191	612.0073529	1025.154135	3184.333211	2579.000194	1844.152109	625.7195858	671.417158	1902.427134	1331.482257	3232.783476	818.0739575	1721.316357	2810.351224	1436.605026	2212.478248	686.1348264	2869.893378	515.2184003	2281.701558	1068.64634	377.973544	1591.188235	2789.243625	753.2761778	509.2239193	1590.553363	2005.851939	1106.329517	795.6161135	3156.678001	2306.348196	614.0659574	2134.689673	217.8623419	985.2456546	490.4079934	1148.522965	1939.520044	3169.412722	497.8001607	411.4182786	2218.957638	403.7140077	1047.940838	640.5193206	1341.131239	2250.992004	2759.30879	1368.716552	1477.079551	3087.118074	823.0771531	2039.785528	1213.969522	2384.196301	2752.152975	1813.016547	823.786987	1640.538022	1881.861047	1702.370113	2163.33377	940.4690319	347.3326935	1559.941666	640.0695275	1110	670.4006265	1859.517411	2861.146973	2822.314653	985.0324868	543.3985646	648.7349228	2746.897341	1111.831822	1060.867569	3029.270704	3172.025536	1693.662599	712.7650384
2118.340152	1114.03456	155.5409914	682.0689115	401.9266102	0	2069.033591	1973.685132	469.5913117	622.5961773	2469.968623	1074.339332	1864.064913	947.7763449	1101.641049	719.8138648	2647.082356	219.14607	922.8721472	363.7609105	875.4164723	2917.008228	2323.495858	1716.638576	354.4573317	771.0045395	1769.203776	1125.821478	2907.412939	1219.118534	1332.630857	2676.418689	1035.193219	2019.501176	1079.82406	2529.880827	916.6007855	2062.765377	983.7611499	40.80441153	1471.738088	2528.43766	668.4309987	645.8266021	1190.413794	1733.886098	878.4190344	1154.33444	2962.093348	2160.183557	1014.93251	1893.733086	495.1817848	817.6368387	608.3625564	1064.886848	1550.677594	2863.483892	172.9855485	668.0479025	1895.190228	800.2961952	831.3055996	409.4142157	953.4201592	2018.191269	2414.983644	968.0960696	1214.049834	2875.116867	837.6353622	1659.058167	1132.586862	2065.316683	2404.09172	1461.471177	664.1159537	1256.417924	1801.550443	1342.338631	1969.869539	564.7379923	60.20797289	1408.584041	270.0851718	749.6325767	776.1700845	1752.96834	2650.262817	2635.387827	823.0297686	858.6530149	799.4960913	2590.373718	1070.544254	708.7968679	2884.173712	2986.592205	1301.701195	1110.521049
1514.527319	3132.021871	2156.375895	2091.344544	2414.697704	2069.033591	0	829.8246803	2461.04043	2508.384739	1255.079679	2364.901901	1671.119984	1305.117619	1382.927692	1472.17662	1479.882766	1908.581934	2937.101462	2205.272319	2546.095442	1138.279843	833.0720257	1465.634334	2170.202756	2777.743689	1442.307179	2538.499163	863.195227	3181.611227	878.7860946	1761.370205	1281.62436	1154.88744	2955.317919	463.1857079	2892.436516	1004.840783	1718.383543	2072.935358	1505.231211	901.0488333	1839.788031	2215.815877	1146.832595	701.3879098	2372.121413	3208.394614	1595.692013	1454.279547	2990.264871	857.3943084	2363.099871	1589.070798	2648.751593	2781.939611	740.5194123	892.1031331	1925.712336	2394.417675	280.8451531	2730.77608	1468.003065	1787.702436	1175.960033	911.0718962	345.9508636	1295.472887	1055.928501	1432.438829	1986.435249	577.6659935	1690.493715	265.3469427	337.7469467	608.0476955	1702.166267	899.9344421	1691.76003	733.5100545	1145.126194	1857.600872	2102.884923	1387.142747	1799.315981	1319.573037	2786.106243	1565.268667	1293.564455	1430.647755	1598.662566	2925.90721	2254.547848	1584.409038	2857.436788	1361.25714	1827.033114	1665.978691	936.0096153	3100.926474
685.1233466	2870.723951	2003.547354	1723.130001	2218.61263	1973.685132	829.8246803	0	2433.087134	2542.623252	564.1311904	2622.977316	883.3555343	1563.955562	949.8684119	1257.192507	788.6849815	1889.21624	2686.178698	2229.014356	2680.318078	973.6118323	364.0054945	712.8990111	2198.398735	2743.625521	672.2328466	2772.682636	1216.546341	2867.244845	1284.554397	994.0382286	1593.210595	325.1861006	2604.419513	1030.092229	2612.586458	185.2241885	1254.89641	1961.04309	847.3169419	576.5223326	1498.877246	1866.262843	1528.474403	285.7761362	2556.705888	2992.928499	1037.05834	625.1399843	2701.208063	86.03487665	2097.038388	1242.861617	2581.186161	2913.466835	1283.202244	1061.23937	1803.110923	2059.291383	582.1279928	2437.648252	1170.809122	1591.546732	1367.273564	88.1192374	993.2799203	1565.678447	760.1065715	921.1405973	1559.008018	1166.057031	1163.615057	575.5432217	1024.041015	880.3618574	1399.261591	1236.723494	919.9918478	987.3003596	319.2694787	1996.13226	1985.012343	775.4869438	1723.776378	1328.575929	2749.20152	802.1851407	705.7619995	754.9264865	1245.831851	2761.786378	1848.86695	831.471587	2960.179049	1336.617372	1116.5487	1081.386147	1338.489074	2815.363564
2586.126254	955.5903934	505.9693667	1064.917837	504.457134	469.5913117	2461.04043	2433.087134	0	202.5882524	2937.152533	861.1486515	2323.843799	1225.980424	1571.137486	1185.974705	3116.130453	559.0536647	804.5153821	275.0454508	523.0544905	3364.369926	2777.933225	2183.059321	309.5351353	318.2766093	2236.454784	838.6000238	3314.881898	1123.345895	1655.889187	3144.885531	1294.100846	2488.14248	1096.029197	2924.223829	859.2677115	2527.968552	1436.22909	492.3789191	1936.118023	2980.013591	1113.676793	980.6120538	1458.692908	2185.091531	632	912.4845204	3429.571548	2629.127802	937.180879	2354.59487	715.7213145	1284.741997	208.7989464	650.3076195	1866.820023	3287.933089	642.2460588	913.4484112	2312.297991	830.764708	1300.747862	878.0022779	1296.232232	2480.629759	2805.080035	1243.209556	1673.136277	3340.021707	1249.19374	1996.519471	1586.024275	2484.89698	2789.480418	1855.642746	1128.107264	1596.231186	2259.353005	1727.543053	2438.532756	686.5340487	476.8700033	1876.817786	709.6773915	1157.006914	325.9509166	2216.189974	3115.710673	3103.930573	1289.484393	592.6457627	1131.244448	3059.918953	628.7837466	1128.083773	3353.44748	3455.014472	1614.026642	995.3215561
2735.581291	1100.638451	688.04433	1255.85031	707.0452602	622.5961773	2508.384739	2542.623252	202.5882524	0	3061.105846	688.366908	2486.592045	1233.094481	1714.430809	1315.5782	3247.328902	653.6520481	967.9736567	314.636298	323.5428874	3455.045731	2879.137544	2336.214459	347.070598	322.5182165	2387.676695	645.8049241	3368.86984	1281.700433	1672.530119	3291.626498	1289.321139	2618.30575	1279.694495	2970.232482	1035.007729	2647.764529	1605.058254	652.5710689	2093.104154	3076.871951	1286.104972	1177.713887	1452.697147	2284.858201	460.0891218	1027.42883	3553.657975	2774.226559	1105.684403	2466.757588	917.7085594	1437.812227	328.1051661	454.0418483	1875.666548	3356.005066	788.7420364	1115.69261	2379.285607	1022.234807	1440.197556	1029.21815	1332.888592	2595.041811	2848.766751	1248.128199	1786.455989	3457.345947	1434.793713	2015.009677	1754.301285	2552.671738	2830.015018	1910.607233	1286.396517	1623.099504	2424.139022	1778.545754	2568.910275	670.0783536	643.1865981	2025.769237	827.6134363	1235.025911	333.901183	2374.721036	3234.701377	3232.51744	1443.807466	718.7941291	1329.661611	3199.612789	448.1260983	1214.687203	3495.870135	3582.593055	1625.853622	1152.113276
