0	12	19.20937271	31.06444913	22.20360331	16.76305461	22.82542442	11.66190379	24.20743687	34.0147027	12.08304597	20.88061302	41.86884283	26.92582404	36.01388621	18.60107524	30.6757233	27.58622845	45.79301257	20.88061302	26.92582404	7.071067812	21.58703314	29	33.10589071	18.86796226	8.062257748	16.15549442	21.37755833	32.64965543	17	6.08276253	42.95346319	30.61045573	27.31300057	31.06444913	30.41381265	18.78829423	43.0464865	56.0357029	44.20407221	44.94441011	34.17601498	37.65634077	42.04759208	13.92838828	23.32380758	12.36931688	26.40075756	24.20743687	13.89244399
12.36931688	0	15.29705854	37.01351105	21.02379604	28.0713377	34.92849839	22.20360331	16.2788206	28.0713377	10.63014581	24.75883681	50.11985634	37.65634077	35.4682957	8.544003745	34.05877273	35.77708764	50.91168825	12.04159458	14.76482306	10.63014581	33.95585369	41.10960958	43.41658669	29.06888371	19.02629759	18.97366596	9.055385138	23.76972865	23.32380758	11.40175425	39.11521443	20	19.10497317	24.41311123	31.90611227	14.56021978	35.44009029	61.52235366	50.44799302	48.01041554	46.4865572	38.94868419	40.26164428	19.72308292	29.41088234	24.73863375	21.02379604	13.89244399	21.02379604
19.20937271	15.29705854	0	49.67896939	36.05551275	35.35533906	35.0142828	21.09502311	31	43.01162634	25.07987241	38.27531842	61.07372594	45.65084884	50.59644256	23	48.02082881	46.75467891	64.20280368	7.810249676	24.16609195	12.20655562	36.67424164	45.607017	51.97114584	25.3179778	27.20294102	9.486832981	17.08800749	37.48332963	15.8113883	22.8035085	54.33231083	32.28002478	10.04987562	12.08304597	46.5188134	29.83286778	49.49747468	74.65252842	63.03173804	62.2655603	47	53.71219601	55.54277631	32.01562119	41.86884283	28.46049894	36.22154055	27.29468813	32.55764119
31.06444913	37.01351105	49.67896939	0	20.39607805	21.02379604	37.12142239	37.64306045	32.75667871	31.40063694	26.62705391	12.52996409	15.03329638	17.88854382	18.86796226	35.34119409	7.615773106	7.615773106	14.76482306	48.91829923	44.94441011	38.01315562	31.25699922	28.63564213	17.69180601	42.57933771	24.16609195	47.01063709	43.9089968	38.01315562	46.23851209	26.90724809	30.52867504	41.59326869	55.97320788	60.81118318	12.64911064	26.57066051	40.52159918	25	13.45362405	16.03121954	40.85339643	14.86606875	24.8394847	17.69180601	7.810249676	29.42787794	28.0713377	37.64306045	17.20465053
22.20360331	21.02379604	36.05551275	20.39607805	0	25.49509757	40.22437072	33.24154028	12.36931688	14.2126704	11.18033989	9.219544457	35.35533906	30.46309242	14.56021978	16.2788206	14.76482306	23.19482701	31.90611227	32.75667871	25.05992817	27.07397274	36.12478374	38.83297568	33.95585369	40.16217126	20.59126028	37.12142239	25.45584412	18.24828759	39.11521443	16.1245155	20.88061302	21.21320344	39.66106403	45.27692569	11.3137085	7.071067812	24.20743687	42.43819035	32.69556545	27.58622845	48.7954916	18.02775638	20.02498439	12.04159458	15.13274595	29.15475947	8.246211251	17.4642492	14.14213562
16.76305461	28.0713377	35.35533906	21.02379604	25.49509757	0	16.4924225	18.02775638	34.0147027	39.69886648	21.84032967	18.02775638	27.20294102	10.29563014	34.43835072	31.57530681	24.73863375	14.56021978	34.92849839	37.64306045	41.30375286	23.2594067	11.18033989	13.92838828	16.64331698	21.84032967	9.055385138	29.73213749	37.01351105	42.05948169	27.20294102	17.02938637	44.65422712	42.3792402	44.01136217	47.41307836	27.31300057	26.83281573	49.67896939	44.01136217	31.95309062	37	23.34523506	33.24154028	41.14608122	13.60147051	15.5241747	8.94427191	33.01514804	36.40054945	11.40175425
22.82542442	34.92849839	35.0142828	37.12142239	40.22437072	16.4924225	0	14.03566885	46.09772229	54.03702434	33.30165161	34.0147027	39.84971769	21.58703314	50.69516742	41.34005322	41.23105626	30	50.15974482	40.31128874	49.65883607	25.70992026	6.08276253	14.2126704	26.92582404	11.18033989	19.84943324	26.30589288	43.65775991	54.56189146	20.88061302	27.01851217	60.41522987	53.25410782	45	46.38965402	43.65775991	39.59797975	63.78087488	58.24946352	46.5295605	53.15072906	12.04159458	49.72926704	57.38466694	28.3019434	32.01562119	11.3137085	46.75467891	46.87216658	26.41968963
11.66190379	22.20360331	21.09502311	37.64306045	33.24154028	18.02775638	14.03566885	0	35.80502758	45.61797891	23.70653918	30	45.22167622	27.58622845	46.27094121	29.69848481	39.20459157	32.20248438	52.20153254	26.30589288	36.89173349	12.08304597	15.8113883	25.07987241	33.9411255	7.211102551	14.03566885	13	30.41381265	44.20407221	9.219544457	17.4642492	54.12023651	41.72529209	31.01612484	32.75667871	40.01249805	30.41381265	54.70831747	61.74139616	49.65883607	52.95280918	26.07680962	47.01063709	52.61178575	23.02172887	30.59411708	9.219544457	38.01315562	35.35533906	22.02271555
24.20743687	16.2788206	31	32.75667871	12.36931688	34.0147027	46.09772229	35.80502758	0	12.04159458	12.80624847	21.02379604	47.67598976	41	23.34523506	8	26.92582404	35	43.829214	25.49509757	13.45362405	26	43.26661531	47.92702787	45.27692569	43.01162634	26.62705391	35.17101079	16.15549442	8.485281374	39	19.10497317	23.76972865	9	31.6227766	37.64306045	22.82542442	7.280109889	19.31320792	54.20332093	44.94441011	38.60051813	56.30275304	28.42534081	26.41968963	20.88061302	27.01851217	34.82814953	6.403124237	5.656854249	23.08679276
34.0147027	28.0713377	43.01162634	31.40063694	14.2126704	39.69886648	54.03702434	45.61797891	12.04159458	0	21.9317122	22.82542442	46.17358552	44.29446918	15.8113883	20.02498439	24.08318916	36.05551275	38.83297568	37.48332963	23.70653918	37.10795063	50.20956084	53.00943312	47.16990566	52.77309921	34.20526275	46.69047012	27.89265136	9.219544457	50	28.17800561	12.08304597	15.62049935	43.41658669	49.47726751	19.02629759	15.23154621	10	48.38388161	41.19465985	31.95309062	62.96824597	21.84032967	16.2788206	26.17250466	28.23118843	42.80186912	7.615773106	16.76305461	28.31960452
12.08304597	10.63014581	25.07987241	26.62705391	11.18033989	21.84032967	33.30165161	23.70653918	12.80624847	21.9317122	0	14.2126704	40.31128874	30.01666204	25.70992026	10	23.43074903	26.2488095	40.31128874	22.6715681	20.02498439	16	30.52867504	35.73513677	35.12833614	30.88689042	13.89244399	26.01922366	17.4642492	21.26029163	28.44292531	6.403124237	31.25699922	20.61552813	29.73213749	35	21.47091055	6.708203932	31.06444913	50.93132631	40	37.44329045	43.56604182	28.63564213	31.144823	10.19803903	19.23538406	22.02271555	14.31782106	14.56021978	12.04159458
20.88061302	24.75883681	38.27531842	12.52996409	9.219544457	18.02775638	34.0147027	30	21.02379604	22.82542442	14.2126704	0	26.92582404	21.47091055	16.76305461	22.84731932	9.848857802	14.03566885	26.17250466	36.76955262	32.57299495	27.31300057	29.15475947	30.47950131	24.73863375	36.22154055	16.03121954	37	31.38470965	27.45906044	37.48332963	15.65247584	26.62705391	30.01666204	43.84062043	48.91829923	10.04987562	14.31782106	32.75667871	36.76955262	25.8069758	24.16609195	41.23105626	17.02938637	23.40939982	7.071067812	6	23.76972865	17.4642492	25.49509757	8.062257748
41.86884283	50.11985634	61.07372594	15.03329638	35.35533906	27.20294102	39.84971769	45.22167622	47.67598976	46.17358552	40.31128874	26.92582404	0	18.38477631	32.28002478	49.64876635	22.09072203	14.4222051	14.4222051	61.58733636	59.48108943	48.91829923	33.83784863	27.16615541	13.15294644	48.3011387	33.9705755	56.63920903	57.7754273	53.03772242	54.40588203	39.11521443	43.65775991	56.56854249	68.50547423	72.80109889	27.16615541	41.23105626	54.91812087	19	9.433981132	21.9317122	39	26.92582404	37.16180835	30.41381265	21.1896201	36.05551275	43.10452412	52.39274759	29.15475947
26.92582404	37.65634077	45.65084884	17.88854382	30.46309242	10.29563014	21.58703314	27.58622845	41	44.29446918	30.01666204	21.47091055	18.38477631	0	35.38361203	40.01249805	24.20743687	10.29563014	29.01723626	47.75981575	50	33.54101966	15.5241747	10.77032961	6.403124237	30.01666204	18.97366596	39.8246155	46.38965402	48.38388161	36.79673899	26.30589288	46.69047012	49.81967483	54.23098745	57.70615219	28.28427125	33.73425559	54.20332093	36.67424164	25.07987241	33.24154028	23.08679276	32.44996148	41.86884283	20.22374842	16.40121947	18.38477631	38.62641583	44.28317965	18.11077028
36.01388621	35.4682957	50.59644256	18.86796226	14.56021978	34.43835072	50.69516742	46.27094121	23.34523506	15.8113883	25.70992026	16.76305461	32.28002478	35.38361203	0	29.68164416	11.40175425	25.49509757	23.19482701	46.95742753	36.76955262	41.43669871	45.61797891	45.607017	36.40054945	52.77309921	32.55764119	51.4781507	38.83297568	24.59674775	53.00943312	30.06659276	11.66190379	30.23243292	53.71219601	59.48108943	7.211102551	21.02379604	23.02172887	32.57299495	26.01922366	16.15549442	57.14017851	6.08276253	6.708203932	23.34523506	19.41648784	40.52159918	16.97056275	29	24.73863375
18.60107524	8.544003745	23	35.34119409	16.2788206	31.57530681	41.34005322	29.69848481	8	20.02498439	10	22.84731932	49.64876635	40.01249805	29.68164416	0	30.8058436	35.90264614	48.01041554	17.72004515	10.04987562	18.86796226	39.39543121	45.35416188	45.09988914	36.79673899	23.08679276	27.51363298	9.219544457	15.23154621	31.76476035	14.86606875	31.57530681	12.04159458	24.16609195	30.08321791	27.58622845	9.219544457	26.92582404	58.6003413	48.37354649	43.84062043	52.32590181	34.05877273	33.61547263	20.09975124	28.46049894	30.41381265	13.60147051	5.656854249	22.02271555
30.6757233	34.05877273	48.02082881	7.615773106	14.76482306	24.73863375	41.23105626	39.20459157	26.92582404	24.08318916	23.43074903	9.848857802	22.09072203	24.20743687	11.40175425	30.8058436	0	14.14213562	17.20465053	46.09772229	39.8246155	37.16180835	35.73513677	34.66987165	25	45	25.17935662	46.81879964	39.8246155	31.25699922	47.07440918	25.49509757	23.02172887	35.44009029	53.15072906	58.41232747	5.099019514	21.63330765	32.984845	27.80287755	18.02775638	14.31782106	46.5295605	8.544003745	17.69180601	16.76305461	9.219544457	32.06243908	21.58703314	32.20248438	17.2626765
27.58622845	35.77708764	46.75467891	7.615773106	23.19482701	14.56021978	30	32.20248438	35	36.05551275	26.2488095	14.03566885	14.4222051	10.29563014	25.49509757	35.90264614	14.14213562	0	20.39607805	47.16990566	45.89117562	34.6554469	24.0208243	21.02379604	11.18033989	36.40054945	19.84943324	42.80186912	43.65775991	41.43669871	41.18252056	24.69817807	37.01351105	44	54.08326913	58.41232747	18.60107524	28.0713377	45.69463864	29.54657341	17.4642492	23.34523506	33.24154028	22.20360331	31.82766093	16.15549442	8.062257748	23.40939982	31.40063694	39.20459157	14.76482306
45.79301257	50.91168825	64.20280368	14.76482306	31.90611227	34.92849839	50.15974482	52.20153254	43.829214	38.83297568	40.31128874	26.17250466	14.4222051	29.01723626	23.19482701	48.01041554	17.20465053	20.39607805	0	62.93647591	56.93856338	52.69724851	44.10215414	39.3192065	25.70992026	56.75385449	38.91015292	61.77378085	57.00877125	47.12748667	60.92618485	41.40048309	33.13608305	52	70.00714249	75.07329752	21.02379604	38.83297568	46.04345773	10.63014581	5	8.544003745	51.623638	17.11724277	26.17250466	32.20248438	22.47220505	43.68065934	38.07886553	49.24428901	31.90611227
20.88061302	12.04159458	7.810249676	48.91829923	32.75667871	37.64306045	40.31128874	26.30589288	25.49509757	37.48332963	22.6715681	36.76955262	61.58733636	47.75981575	46.95742753	17.72004515	46.09772229	47.16990566	62.93647591	0	16.76305461	15.03329638	41.01219331	49.36598019	53.85164807	31.6227766	28.7923601	16.64331698	10.04987562	31.01612484	22.82542442	22.47220505	49.24428901	25.3179778	7.071067812	12.52996409	43.829214	25.94224354	43.0464865	73.53910524	62.36986452	60	52.34500931	50.7740091	51.26402247	31.40063694	41.23105626	32.14031736	31.32091953	21.02379604	32.44996148
26.92582404	14.76482306	24.16609195	44.94441011	25.05992817	41.30375286	49.65883607	36.89173349	13.45362405	23.70653918	20.02498439	32.57299495	59.48108943	50	36.76955262	10.04987562	39.8246155	45.89117562	56.93856338	16.76305461	0	25	48.38388161	54.91812087	55.14526272	43.60045871	32.55764119	31.40063694	7.211102551	15.5241747	36.79673899	24.33105012	35.77708764	9.055385138	21	27.01851217	36.05551275	18.38477631	27.16615541	67.41661516	57.69748695	52.0096145	61.09828148	41.86884283	39.40812099	30.14962686	38.32753579	39.2173431	19.79898987	7.810249676	32.06243908
7.071067812	10.63014581	12.20655562	38.01315562	27.07397274	23.2594067	25.70992026	12.08304597	26	37.10795063	16	27.31300057	48.91829923	33.54101966	41.43669871	18.86796226	37.16180835	34.6554469	52.69724851	15.03329638	25	0	26	34.36568055	39.8246155	18.60107524	15	10.04987562	18.35755975	34	13	11.70469991	47.16990566	30.61045573	20.88061302	24.18677324	36.40054945	22.20360331	45.31004304	63.00793601	51.2249939	51.4781507	37.65634077	43.68065934	47.09564736	20.59126028	30.23243292	17.11724277	29.61418579	24.41311123	20.80865205
21.58703314	33.95585369	36.67424164	31.25699922	36.12478374	11.18033989	6.08276253	15.8113883	43.26661531	50.20956084	30.52867504	29.15475947	33.83784863	15.5241747	45.61797891	39.39543121	35.73513677	24.0208243	44.10215414	41.01219331	48.38388161	26	0	9.433981132	21.02379604	15.55634919	16.64331698	28.7923601	42.95346319	51.6139516	24.18677324	24.59674775	55.75840744	51	46.38965402	48.50773134	38.48376281	36.40054945	60.10823571	52.17278984	40.44749683	47.26520919	13.03840481	44.27188724	52.32590181	24.08318916	26.57066051	9.219544457	43.18564576	44.72135955	22.02271555
29	41.10960958	45.607017	28.63564213	38.83297568	13.92838828	14.2126704	25.07987241	47.92702787	53.00943312	35.73513677	30.47950131	27.16615541	10.77032961	45.607017	45.35416188	34.66987165	21.02379604	39.3192065	49.36598019	54.91812087	34.36568055	9.433981132	0	14.03566885	24.8394847	22.36067977	38.07886553	50.15974482	55.90169944	33.61547263	30.59411708	56.63920903	56.30275304	55.10898293	57.56735186	38.41874542	40.71854614	63.00793601	46.09772229	35.05709629	43.96589587	12.36931688	43.0464865	52.20153254	27.29468813	26.2488095	17.2626765	46.64761516	50.28916384	25.05992817
33.10589071	43.41658669	51.97114584	17.69180601	33.95585369	16.64331698	26.92582404	33.9411255	45.27692569	47.16990566	35.12833614	24.73863375	13.15294644	6.403124237	36.40054945	45.09988914	25	11.18033989	25.70992026	53.85164807	55.14526272	39.8246155	21.02379604	14.03566885	0	36.05551275	25.07987241	46.22769733	51.97114584	52.17278984	43.13930922	32.01562119	48.01041554	54.23098745	60.41522987	64.00781202	29.68164416	38.11823711	56.8594759	32.06243908	21.21320344	31.30495168	26.07680962	32.52691193	42.52058325	25.01999201	18.97366596	24.75883681	42.20189569	49.01020302	23.08679276
18.86796226	29.06888371	25.3179778	42.57933771	40.16217126	21.84032967	11.18033989	7.211102551	43.01162634	52.77309921	30.88689042	36.22154055	48.3011387	30.01666204	52.77309921	36.79673899	45	36.40054945	56.75385449	31.6227766	43.60045871	18.60107524	15.55634919	24.8394847	36.05551275	0	20.22374842	16.03121954	36.89173349	51.4003891	10.04987562	24.59674775	61.03277808	48.7954916	35.35533906	36.01388621	46.27094121	37.58989226	61.91122677	65.78753681	53.75872022	58.30951895	22.36067977	53.08483776	59.22837158	29.42787794	36.05551275	13.15294644	45.17742799	42.44997055	28.16025568
8.062257748	19.02629759	27.20294102	24.16609195	20.59126028	9.055385138	19.84943324	14.03566885	26.62705391	34.20526275	13.89244399	16.03121954	33.9705755	18.97366596	32.55764119	23.08679276	25.17935662	19.84943324	38.91015292	28.7923601	32.55764119	15	16.64331698	22.36067977	25.07987241	20.22374842	0	23.02172887	28	35	22.13594362	8.246211251	41.23105626	34.43835072	35.34119409	39.11521443	26.07680962	19.84943324	43.93176527	48.87739764	36.89173349	39.05124838	29.68164416	33	39.05124838	9.219544457	16.76305461	8.602325267	26.90724809	28.23118843	8
16.15549442	18.97366596	9.486832981	47.01063709	37.12142239	29.73213749	26.30589288	13	35.17101079	46.69047012	26.01922366	37	56.63920903	39.8246155	51.4781507	27.51363298	46.81879964	42.80186912	61.77378085	16.64331698	31.40063694	10.04987562	28.7923601	38.07886553	46.22769733	16.03121954	23.02172887	0	24.20743687	42.72001873	6.32455532	21.58703314	57.07889277	38.47076812	19.41648784	20.09975124	46.32493929	32.06243908	54.40588203	71.86793444	59.9082632	61.09828148	38.11823711	53.60037313	57.14017851	30.08321791	39.35733731	21.63330765	39.3192065	32.69556545	29.96664813
