0	1183.415819	573.0872534	1968.077742	1934.747787	1285.74492	1138.300927	1142.926069	1096.332523	1535.346215	1597.874213	1257.731688	1824.319325	1480.887909	1304.550881	2145.166194	2094.674438	2011.405727	1709.298394	636.9183621	1451.603596	2325.264716	797.0627328	1700.95532	360.4511063	2415.646704	2091.34024	492.0833263	2439.00082	1520.636709	1461.458176	1128.082001	2029.918471	919.0484209	902.0448991	1878.408369	1698.190213	2000.385963	1255.8523	888.4081269	1804.833787	1183.510879	1576.178289	1036.71211	905.1082808	1229.75526	900.951719	1625.737064	1358.548122	1079.179781	229.9652148	2163.203412	1969.209232	1021.383865	921.5253659	2623.247034	2051.13042	216.1781673	1821.633608	1209.06989	198.4363878	2435.210258	1558.292014	884.0955831	2426.739376	2165.15242	2327.465574	802.4475061	610.3646451	2285.537574	1960.369863	1454.867692	826.3377034	1794.093086	1507.398421	2245.53802	502.7325333	1903.227785	903.1195934	907.0661497	2114.967848	1515.498598	1733.848033	2041.178581	885.5806005	1088.241242	1986.698014	2119.879478	1291.774748	1521.160084	1165.227017	1151.181133	805.263311	2242.128453	1606.775964	1515.287761	1654.272348	934.5378537	2173.433459	1745.085958	2243.013375	2383.008603	2047.102587	1948.889171	2278.95261	2332.144935	1170.523387	364.5888095	1416.057202	341.65626	2270.683818	1158.702723	1245.759608	1372.016399	1168.417734	1258.246796	626.4630875	2190.431921	1806.07032	1348.258136	1830.85663	1321.134361	1288.054735	2121.833641	2420.667057	1666.137149	1685.814343	1557.664919	2414.933747	877.6571084	579.6904346	1012.930896	1075.325067	1894.699185	778.1529413	2434.281208	1977.235697	1135.510458	1410.231541	595.9882549	1596.02287	662.0287003	1739.041403	973.9861395	577.9697224	1885.646043	1480.070606	890.6879364	889.6836516	721.1338295
1183.415819	0	734.982993	2402.816056	1412.148717	2056.612992	2196.110198	1619.841042	2028.299781	2441.831485	2772.213015	2049.643872	969.7515146	1661.984958	2445.813157	2983.189736	2485.84553	2836.891256	2310.216007	1603.241716	2501.842521	1882.659024	1913.389662	2531.79778	893.0711058	3492.907671	2213.450926	1363.365322	2298.975424	1354.589606	1592.38469	2189.447419	1289.875963	1451.47959	1893.080558	2857.569072	1143.124228	2917.257102	961.1378673	555.91726	1984.454081	1555.005145	2149.16193	256.5638322	2087.828537	1636.497785	1932.617137	1595.606468	2039.091955	672.9338749	1146.963382	2400.86651	2513.344385	331.3034862	1029.028668	1899.802095	1990.807123	1160.70065	2916.727618	2339.99594	1006.106356	2556.548454	2710.414175	331.7167466	1690.46887	2618.486968	1758.491683	710.5385282	573.2660813	2887.44264	2339.449722	2458.646986	462.2434424	2942.016485	2076.212176	1412.012748	1663.85967	1529.710103	1766.478984	1479.702673	1625.053845	569.941225	2044.470592	3158.64987	832.3136428	2258.94223	1831.32848	3189.144086	1419.508718	2301.798645	2347.710587	1769.469129	764.6829408	2963.13297	817.8508421	1200.941297	2093.036072	2103.627343	3155.993663	1830.805287	1575.671286	3414.270786	1420.654779	2997.932621	2245.259005	1973.29496	1150.125211	941.8832199	2599.062331	1360.499908	3201.366271	1332.537804	2201.84014	2548.462281	1852.771168	446.5870576	1362.235295	2475.529236	2107.593177	2198.529736	1576.51673	1574.32684	1814.106943	2669.883331	2211.83182	681.2238986	2743.063433	2027.660968	2800.60065	1626.104855	1616.604466	1942.271866	1230.060568	2585.214111	1160.205585	2422.165973	2727.536984	1066.004221	1802.10599	1118.000447	2702.669051	1266.848452	1972.171392	209.7474672	884.4433277	2377.643371	876.1015923	1132.81596	1629.419529	1770.475925
573.0872534	734.982993	0	1825.821733	1873.594406	1351.303445	1706.604817	984.3175301	1632.120094	1716.871865	2078.871088	1749.571376	1591.284387	1721.295442	1729.899997	2277.544511	2456.606603	2132.703449	1663.553426	1166.838464	1767.332453	2320.398457	1370	1822.361106	499.2314093	2758.490167	2338.209785	628.7837466	2580.446473	1599.981562	1125.751749	1456.914548	1865.502613	1273.070697	1450.989318	2125.946613	1605.717597	2194.573535	1239.000404	316.5375175	2064.575986	958.8060283	1994.349267	699.2317212	1424.624863	1554.93569	1199.271862	1778.381286	1357.138165	965.194281	667.5574882	2462.884488	1894	483.9690073	1048.093507	2486.045856	2214.303728	464.4243749	2185.062928	1780.824809	481.300322	2693.120866	1997.729962	403.2716206	2277.899252	2039.735767	2260.770002	760.5294209	306.9364755	2254.412784	2312.95936	1724.089615	593.0539604	2225.411647	1432.711066	2039.804893	1072.951537	1912.119505	1037.354327	797.6214641	2078.701518	1216.127049	2047.950195	2430.320349	907.1240268	1645.50904	2102.996909	2454.587542	938.2627564	1600.127807	1678.84633	1094.177773	266.2705391	2290.08144	1392.623424	1522.635872	1502.331521	1412.450353	2425.032783	1959.199837	2123.982109	2679.858392	1940.644223	2262.96266	2463.299413	2367.726547	1278.688391	231.758495	1930.602238	870.9764635	2478.010896	1363.453336	1469.058202	1860.671922	1613.293836	988.1902651	1045.489837	1971.673655	1581.473048	1863.772787	1892.006607	1038.301016	1671.751178	2053	2529.822128	1356.145272	2008.472305	1932.067545	2257.011298	909.8818605	889.0950455	1209.504031	707.3704828	1915.261862	1027.105155	2633.412995	2041.976004	668.575351	1216.244219	880.986379	1973.854098	553.2494916	1474.325609	551.8858578	698.140387	2282.129707	1343.27138	540.236985	1339.997015	1282.00039
1968.077742	2402.816056	1825.821733	0	3697.933612	822.1252946	2743.068537	850.7185198	2879.735578	1030.06893	2177.893478	3119.051939	3362.051308	3441.609652	1794.274505	1031.567739	4045.119158	928.9031166	372.3398985	2508.211514	1444.921105	4146.118426	2408.809872	852.2470299	2203.68623	2033.23314	4056.921246	1478.048714	4370.842596	3405.488805	844.3518224	1444.037742	3663.078623	2886.523861	2674.075728	1336.013473	3428.180275	1189.673064	3060.988892	1855.589664	3771.111905	868.5113701	3503.480555	2479.001815	2031.371212	3197.561571	1394.722912	3555.860655	676.7104255	2790.946972	2195.774579	4130.201569	230.6881011	2071.580315	2820.713562	4283.508492	3990.783632	1763.011344	1764.234962	2607.14173	2076.108138	4402.770151	1959.765292	2131.240249	4073.584417	216.1133962	4082.273141	2575.057281	2132.52925	554.4763295	3916.354427	1293.387026	2416.404767	2047.156076	477.2001676	3810.069947	2147.804926	3735.970289	1151.175486	1073.687571	3904.167645	2965.158006	3700.670885	1997.943943	2712.551751	2346.061593	3900.947705	1806.899278	992.3628369	747.4663872	2117.304891	819.3192296	1663.004811	784.6234766	3183.181585	3344.204689	324.2298567	1874.424978	1498.551634	3701.246412	3933.940137	1813.320711	3756.669403	1626.568474	4229.059588	4190.036993	3067.123245	1782.151789	2254.595307	2269.000881	1383.309438	3103.471927	1163.197748	2095.272059	3091.442705	2775.018018	2589.211849	335.4310659	340.5877273	3154.902534	3706.208035	828.6965669	3243.039469	322.8869771	4333.777221	3083.950227	1542.005188	3510.912417	446.8568003	1102.219579	1519.258043	1174.225277	1173.798109	543.2025405	2727.571814	4390.351353	715.967178	1346.739024	611.1211009	2548.737727	1719.507197	1338.484217	495.234288	2296.56635	2449.711207	3820.134683	3161.654156	1298.208381	2824.673609	2482.003223
1934.747787	1412.148717	1873.594406	3697.933612	0	3170.132016	2338.259182	2857.480884	2035.163875	3465.23953	3350.035373	1863.404411	593.829942	980.0704056	3163.113972	4068.295097	1644.853793	3930.142491	3529.006942	1861.772274	3374.329563	470.5114239	2251.536364	3616.71066	1590.835001	4304.249993	1162.48914	2363.607624	986.470476	547.876811	2946.774678	3053.790432	356.5613552	1362.376233	2037.96418	3811.606617	273.5854528	3934.256347	678.9300406	1879.840419	1092.773536	2829.53088	1646.901636	1248.141418	2664.66208	1244.463338	2835.280057	704.1732741	3205.236341	910.1406485	1736.736307	1415.272412	3765.787036	1705.755551	1041.545006	720.0027778	824.9660599	2067.141505	3710.026415	2599.923268	1752.495934	1415.943502	3382.723902	1594.114174	559.3755447	3912.521693	394.1433749	1155.88797	1568.431701	4121.007765	1531.220755	3387.812421	1281.558816	3614.708979	3301.320493	576.6246613	2181.204484	233.2144935	2806.122592	2660.006767	213.2510258	893.1433256	1277.362908	3899.928333	1050.090472	2667.608667	628.0127387	4019.984577	2762.706101	3416.911617	2895.096026	2953.270899	2047.753891	4130.492101	619.641832	440.581434	3375.140293	2765.039602	4104.643712	912.0109648	350.7363682	4298.7832	180.1554884	3863.163988	1029.749484	574.4118731	825.944308	1956.55718	3107.527796	1833.345576	4205.431012	976.0005123	3179.138248	3131.462278	1635.090517	970.2721268	1564.666418	3822.879151	3438.54635	2027.616581	404.1051843	2891.996024	1433.525724	3924.714639	865.306882	875.4393183	3601.20216	1458.544823	4123.906885	2728.786727	2513.493585	2938.92089	2545.724455	3763.641853	1251.437973	1188.849864	3872.052944	2426.621726	3087.127143	1402.492424	3481.576654	2399.440977	3317.968053	1438.908614	1356.833077	1688.533091	546.0567736	2401.910073	1617.881331	2050.546513
1285.74492	2056.612992	1351.303445	822.1252946	3170.132016	0	1926.997924	533.6703102	2081.789855	436.0229352	1422.286188	2333.426879	2940.778298	2758.119831	1014.676796	927.5483815	3290.738063	781.9520446	473.7013827	1743.555276	737.1302463	3587.625956	1601.81803	475.3956247	1590.113518	1600.726398	3357.992853	811.0055487	3724.336854	2798.323069	944.0338977	640.0945243	3203.673048	2175.125284	1879.610864	876.6219253	2914.201434	878.0091116	2499.152056	1513.181086	3071.176485	658.8975641	2737.589085	2050.533589	1209.279538	2484.166259	574.1863809	2911.478834	161.6817862	2267.981702	1513.779376	3403.803902	736.1311025	1745.028653	2198.508813	3820.123689	3335.837526	1113.114999	1148.172896	1785.033893	1437.613648	3692.901434	1222.041734	1735.622367	3614.431629	970.2705808	3563.825473	2014.442355	1630.606329	1007.921624	3169.15667	604.4667071	1922.573796	1362.110862	374.232548	3387.764012	1361.378713	3166.68786	385.0519445	582.2722731	3363.534005	2567.15952	2976.659369	1411.187443	2130.502523	1524.119746	3271.784987	1312.128424	942.6483968	249.3270944	1303.497603	329.0744597	1301.430367	962.2515264	2737.984843	2773.242326	609.5842846	1052.813849	1154.045493	3024.699159	3449.327616	1452.058539	3259.340577	1106.472322	3560.188899	3606.466415	2449.090648	1218.361605	1460.192453	1538.766064	1160.010776	2444.046644	382.2839259	1306.40767	2329.71157	2337.602404	1871.817299	1134.035273	854.2891782	2355.949915	3107.674372	785.8753082	2502.224011	872.0745381	3706.051942	2705.665353	918.2864477	2764.643196	1238.473657	444.8303047	750.725649	354.9380228	960.0416658	609.1411987	2063.674877	3711.701092	701.923785	1182.027072	599.7707896	1881.54883	1026.996105	798.159132	901.4926511	1895.912709	1836.061273	3055.06743	2665.89666	961.0020812	2075.742036	1692.792368
1138.300927	2196.110198	1706.604817	2743.068537	2338.259182	1926.997924	0	2064.359707	323.2893441	1919.570004	1174.353013	590.3388857	2505.311557	1452.328475	1212.004125	2481.896251	1570.928388	2391.719883	2399.87708	594.8209815	1590.145905	2561.825326	362.4913792	2145.80987	1313.06207	2244.140816	1859.22699	1431.631587	2372.341459	1794.670165	2479.237181	1384.232639	2579.457307	981.5849428	319.9531216	2041.139143	2201.392514	2246.342138	1778.629247	2017.001735	1616.562402	2150.792645	1030.935982	1981.369476	745.9597844	1128.284095	1353.755148	1727.061088	2066.379442	1793.348823	1068.799794	1788.09955	2658.559008	2117.315753	1403.566885	3051.347899	2013.464924	1309.461721	1718.429516	291.096204	1243.000402	2111.492363	1306.876046	1955.230933	2896.950983	2896.950466	2673.009727	1565.824064	1658.074184	2872.0336	1492.642288	1695.224174	1749.032018	1492.935699	2270.784226	2828.339442	675.8143236	2195.017312	1602.624098	1847.078775	2442.642012	2330.550364	1433.387596	1810.595758	1530.840945	498.1967483	2059.537812	2022.992832	2336.565214	2077.572863	809.0271936	1975.911182	1943.296169	2710.271758	2300.195644	1912.150622	2480.907092	915.9235776	2265.14547	1679.215293	2688.828741	2333.20402	2503.317798	1941.777536	2148.986738	2492.875649	1539.592154	1502.335515	910.1785539	850.940656	2440.151225	1362.903151	1655.847819	1011.236866	754.729753	2090.172242	875.0708543	3034.501112	2691.812958	511.8095349	2046.555399	2313.389072	991.9939516	2782.662214	2423.324163	2470.856127	1727.935473	1155.588595	3165.375175	1703.198462	1260.591131	1572.068701	2148.318645	2460.147963	1177.686291	2244.585485	2459.484905	2249.376136	2315.437324	1121.310394	1522.366579	1681.215334	2671.392146	1994.988221	1331.50291	1311.112505	2098.994521	1975.640656	722.9744117	430.7261311
1142.926069	1619.841042	984.3175301	850.7185198	2857.480884	533.6703102	2064.359707	0	2142.17763	969.6927348	1837.333394	2354.999151	2553.933633	2600.321711	1420.535462	1403.137199	3236.735547	1257.132054	691.0347314	1728.843833	1228.327725	3300.739311	1707.126533	977.8041726	1355.059039	2133.305651	3218.250456	670.85766	3521.10565	2554.790011	464.9688162	1037.102213	2842.143733	2059.711145	1934.29703	1410.090068	2590.028957	1397.243	2212.886124	1064.00047	2933.783394	130.3610371	2709.82398	1660.675766	1442.61464	2369.010342	849.7634965	2706.767999	449.8099599	1948.01463	1365.056775	3302.941265	910.3433418	1293.2088	1970.852861	3463.548036	3142.316343	930.4069002	1658.252393	1992.789502	1233.105429	3567.040931	1663.810686	1320.959121	3254.402557	1061.075398	3245.087364	1725.779244	1289.125673	1275.731163	3103.167736	1113.8007	1577.345238	1836.041939	456.9835883	3003.93159	1411.559421	2888.316465	528.2092388	236.3493177	3061.55859	2163.983364	2874.230506	1923.337204	1862.130232	1757.259514	3050.448656	1842.06976	416.3291967	738.8748203	1611.069831	206.3055986	856.4934325	1345.786016	2364.728526	2495.666043	527.0569229	1321.891448	1683.736618	2857.268801	3105.775427	1985.006297	2924.106872	1636.160444	3382.366775	3341.320098	2216.687845	931.7086454	1815.249294	1464.206611	1673.831831	2257.752865	856.8926421	1679.583579	2298.251509	1956.352985	1769.361467	1047.854952	663.8267846	2414.241082	2855.902659	288.0624932	2430.358204	1069.292289	3483.113693	2292.670277	1433.469218	2699.874071	1292.395063	371.6153926	805.9857319	675.9593183	436.9759719	968.3103841	1884.711649	3545.315924	1120.721643	657.7537533	267.7256058	1708.124703	1510.026821	491.9288566	612.4744893	1486.826486	1600.056562	3022.908699	2327.000859	487.0821286	2023.487336	1737.902759
1096.332523	2028.299781	1632.120094	2879.735578	2035.163875	2081.789855	323.2893441	2142.17763	0	2131.785402	1484.853191	284.7033544	2239.241389	1131.219696	1479.387035	2716.569344	1287.218707	2616.4281	2554.375462	465.5491381	1836.666546	2243.320084	488.7903436	2352.006803	1182.556553	2548.220556	1542.472366	1479.596229	2050.609665	1488.548622	2524.100038	1597.377851	2290.702076	697.5851203	207.9663434	2297.500598	1913.051228	2493.02487	1506.50921	1927.249854	1295.08687	2213.334362	732.0935733	1796.521361	974.9933333	810.138877	1521.786122	1408.604984	2208.48002	1557.271974	965.7768893	1484.538986	2817.889281	1994.751614	1147.952961	2743.443092	1690.259448	1296.334062	2006.398764	612.6703845	1151.431283	1806.243616	1602.123903	1822.50048	2594.53676	3048.026575	2360.872085	1356.174399	1527.707433	3060.183818	1196.505328	1927.448313	1568.901845	1798.834345	2402.733651	2540.917157	735.1496446	1883.400382	1728.560094	1912.928645	2131.144294	2097.267031	1115.901429	2115.055791	1297.240918	787.0171536	1737.27718	2316.086354	2366.551288	2257.365943	1091.183303	2082.603419	1886.614958	2922.554533	2041.12126	1616.862394	2597.996151	1140.645431	2537.01084	1355.949852	2385.849115	2625.019048	2203.732289	2221.768665	1828.666181	2171.4707	1254.918324	1454.034387	1220.510139	764.1570519	2702.94987	1065.041314	1852.376852	1308.447936	431.5842907	1868.655131	667.1169313	3152.980336	2792.364768	275.1817581	1731.093585	2368.076223	668.7121952	2951.25414	2100.241891	2231.582846	1995.351849	840.752639	3314.118284	1799.920276	1363.575447	1730.76746	2160.887086	2646.707388	932.122846	1928.284211	2664.5904	2231.834447	2403.789092	915.710107	1800.698753	1712.626346	2754.650613	1837.372581	1144.73403	1030.559072	1831.670822	1979.48074	443.6394933	404.2783694
1535.346215	2441.831485	1716.871865	1030.06893	3465.23953	436.0229352	1919.570004	969.6927348	2131.785402	0	1156.95203	2404.343777	3286.98418	2952.336194	802.1726747	615.1828996	3396.166221	493.3771377	664.2537166	1871.214846	420.3867267	3860.47251	1643.486842	229.5844071	1874.709844	1166.245686	3527.614491	1117.594739	3935.803984	3051.930537	1366.023426	536.2359555	3531.026621	2355.762721	1944.726459	441.1915684	3220.139438	478.4809296	2786.951202	1912.355877	3244.042694	1094.463339	2834.767363	2409.843978	1173.67159	2654.480363	656.4099329	3136.007812	552.4717187	2581.799566	1749.771414	3543.369724	855.3765253	2141.975957	2455.277785	4139.233383	3545.346245	1401.861976	755.5190269	1721.860041	1712.77932	3847.148165	934.4270972	2114.007805	3937.367649	1102.390584	3859.005053	2315.188545	1973.398338	969.9288634	3286.176197	269.6516271	2259.184366	1019.05937	712.1980062	3728.298942	1469.706093	3438.490948	680.8913276	996.3879766	3649.195665	2927.252637	3125.34942	1009.024281	2415.414043	1455.36559	3502.217155	882.3089028	1376.93936	300.0266655	1177.876904	764.6973257	1702.923662	791.7701687	3077.698653	3050.339817	933.7735271	1003.675744	725.8271144	3220.439877	3762.463156	1017.26791	3568.670481	678.136417	3755.067643	3863.820389	2702.412441	1552.154954	1265.948656	1723.632501	761.2154754	2666.060764	296.6091705	1103.271952	2442.374255	2687.384788	2056.241231	1365.412758	1179.003817	2396.223696	3361.914336	1215.527869	2639.9214	933.8447408	3932.079475	3070.370825	525.0009524	2889.701715	1359.169232	817.9058626	956.4543899	527.0379493	1393.299681	576.1466827	2292.502999	3896.13565	541.1330705	1614.856031	1009.13676	2113.916271	689.4555823	1175.490536	1262.564454	2268.477243	2110.390722	3148.095456	2984.766155	1380.75378	2214.245921	1777.322143
